Variety;PLZ;Sowingday;Harvestday;Harvestyear;No;Yielddtha;PMG_g;PHL_kg;Heading
NA;8566;306;201;2015;111.1579;63.36681145;34.14;78.90294829;156.9376694
NA;8566;306;201;2015;111.15797;77.41108431;39.97;83.08460329;155.604336
NA;8566;306;201;2015;111.15798;74.66785624;39.83;82.33574192;155.6458898
NA;8566;306;201;2015;111.15799;68.0658569;38.44;77.8114894;155.4796748
NA;8566;306;201;2015;211.1388;79.63877322;41.57;85.24662898;152.7497742
NA;8566;306;201;2015;211.13883;78.41619733;36.32;84.48336275;154.2502258
NA;8566;306;201;2015;211.13922;67.3590889;37.77;81.29825187;151.4787715
NA;8566;306;201;2015;211.13925;70.85260151;36.54;81.61078941;156.1869919
NA;8566;306;201;2015;211.13956;63.61957715;44.05;83.639862;152.395664
NA;8566;306;201;2015;111.15413;71.46825756;35.28;79.82201645;156.6883469
NA;8566;306;201;2015;111.15451;67.90018554;37.58;80.57818686;154.9376694
NA;8566;306;201;2015;111.15452;74.73777655;41.95;79.02434153;155.8952123
NA;8566;306;201;2015;111.15469;76.66059403;39.95;83.40866091;156.395664
NA;8566;306;201;2015;111.15471;71.68212093;41.01;80.36553957;157.0207769
NA;8566;306;201;2015;111.15473;82.22097359;39.12;84.16355077;155.3541102
NA;8566;306;201;2015;111.15478;81.12329021;44.49;77.79310484;155.3125565
NA;8566;306;201;2015;111.15483;69.2510702;39.07;81.59233968;155.3333333
NA;8566;306;201;2015;111.15486;76.90884042;38.04;79.38473339;158.5627823
NA;8566;306;201;2015;111.15487;87.18529544;43.97;82.39944065;156.6458898
NA;8566;306;201;2015;111.15493;71.22827942;39;82.39271594;152.2748605
NA;8566;306;201;2015;111.15496;75.05877123;46.32;82.4444596;156.724045
NA;8566;306;201;2015;111.15519;72.40449016;40.38;82.81298835;155.0923607
NA;8566;306;201;2015;111.15529;62.63451002;38.8;78.64102482;157.1213235
NA;8566;306;201;2015;111.15532;59.81261703;35.93;80.64176582;156.8191418
NA;8566;306;201;2015;111.15537;67.81263654;38.01;76.74043789;158.5163804
NA;8566;306;201;2015;111.15543;71.51242393;39.19;80.35399274;156.0021889
NA;8566;306;201;2015;111.15545;70.71940595;37.04;79.79333515;157.9087338
NA;8566;306;201;2015;111.15549;63.55207582;38.73;81.40688513;157.0267739
NA;8566;306;201;2015;111.15552;66.71530219;38.11;77.74288663;157.0633653
NA;8566;306;201;2015;111.1556;73.29650319;40.02;77.45559306;156.9666594
NA;8566;306;201;2015;111.15577;73.61859101;43.31;81.13850006;156.1169456
NA;8566;306;201;2015;111.15422;72.13315681;42.21;82.24855074;156.0349497
NA;8566;306;201;2015;111.15432;67.87366558;35.86;80.9631743;157.7246248
NA;8566;306;201;2015;111.15481;66.73085709;37.45;83.22605632;157.1835943
NA;8566;306;201;2015;111.155;68.27660828;38.97;80.56316422;158.6054577
NA;8566;306;201;2015;111.15547;62.82534633;46.24;83.8181008;157.8765202
NA;8566;306;201;2015;111.15497;69.95127438;44.55;82.7436747;155.5535516
NA;8566;306;201;2015;111.15329;76.14637523;38.67;82.64053101;157.2458977
NA;8566;306;201;2015;111.15383;78.11308275;40.8;83.02533045;155.9956222
NA;8566;306;201;2015;111.14786;72.54967905;38.79;78.1533433;156.7611837
NA;8566;306;201;2015;111.14695;67.96403975;40.13;79;155.6666667
NA;8566;306;201;2015;111.15126;71.5270051;39.09;80.26666667;157
NA;8566;306;201;2015;111.15145;72.95702928;43;82.1;156.6666667
NA;8566;306;201;2015;111.15049;77.88897126;37.26;80.5;156.3333333
NA;8566;306;201;2015;111.14861;71.19734085;43.08;79.7;155.6666667
NA;8566;306;201;2015;111.15108;74.71183454;39.69;79.66666667;155
NA;8566;306;201;2015;111.14468;67.52347032;36.55;79.66666667;151.6666667
NA;8566;306;201;2015;111.14569;73.55670158;39.25;79.9;156.6666667
NA;8566;306;201;2015;111.14645;83.31605157;42.9;82.23333333;156.3333333
NA;8566;306;201;2015;111.15065;71.42995434;39.65;78.6;152.3333333
NA;8566;306;201;2015;111.15066;67.24905184;42.49;80.66666667;153
NA;8566;306;201;2015;111.1509;62.75175933;36.62;76.73333333;157.6666667
NA;8566;306;201;2015;111.15185;64.54769809;38.51;85;156.6666667
NA;8566;306;201;2015;111.15215;66.03749127;34.92;80.53333333;155.6666667
NA;8566;306;201;2015;111.15228;81.88165458;38.59;76.43333333;156
NA;8566;306;201;2015;111.15242;90.11890948;45.07;79.36666667;156.6666667
NA;8566;306;201;2015;111.15349;71.97987644;41.92;80.06666667;153
NA;8566;306;201;2015;111.15379;85.71439162;41.96;82.06666667;157.6666667
NA;8566;306;201;2015;111.15386;69.01900081;37.34;82.6;156
NA;8566;306;201;2015;111.15398;76.54102605;43.94;82.6;154.3333333
ARKEOS;8566;293;215;2016;191.11383;61.3681995;30.68;63;150.9779412
ARNOLD (BLE);8566;293;215;2016;191.11177;53.3546349;33.85;76.6;152.8650794
BERNSTEIN;8566;293;215;2016;191.11297;62.69621317;35.18;75.25;155.9779412
CAMBRENA;8566;293;215;2016;194.10119;42.01036936;30.02;65.4;156.0674603
CAMBRENA;8566;293;215;2016;194.10119;44.9413189;29.5;64.82336627;154.8539823
CAMBRENA;8566;293;215;2016;194.10119;31.51732822;25.83;60.95;154.5
CAMBRENA;8566;293;215;2016;194.10119;43.42237179;27.68;64.15898105;153.8794643
CAMBRENA;8566;293;215;2016;194.10119;37.41072405;27.89;65.8058165;153.9761905
CAMBRENA;8566;293;215;2016;194.10119;47.69221721;28.91;64.8968487;154.9224138
CAMBRENA;8566;293;215;2016;194.10119;42.66204459;28.77;65.70749977;154.1578947
CAMBRENA;8566;293;215;2016;194.10119;47.55364892;28.32;66.21391132;154.1833333
CAMBRENA;8566;293;215;2016;194.10119;44.03671058;28.28;65.18213498;154
CAMBRENA;8566;293;215;2016;194.10119;47.23985408;32.68;67.15;153.5
CAMBRENA;8566;293;215;2016;194.10119;47.42337721;30.52;66.39207501;154.5
CAMBRENA;8566;293;215;2016;194.10119;53.02157948;28.25;65.4419109;155
CAMBRENA;8566;293;215;2016;194.10119;44.45178646;27.94;67.42891893;155
CAMBRENA;8566;293;215;2016;194.10119;41.9963154;27.35;63.2;154.7878788
CAMBRENA;8566;293;215;2016;194.10119;42.42092964;28;NA;NA
CAMBRENA;8566;293;215;2016;194.10119;48.8595718;30.12;66.86540856;153.9907407
CAMBRENA;8566;293;215;2016;194.10119;39.78102094;28.09;64.53333333;154.6666667
CAMPELLO;8566;293;215;2016;111.14861;54.35978702;35.34;70.06666667;154
CH CLARO;8566;293;215;2016;111.12754;30.72959552;28.08;64.5;152.6666667
CH NARA;8566;293;215;2016;111.13197;52.89567237;33.32;72.55;154.297619
CH NARA;8566;293;215;2016;111.13197;53.09881867;31.44;72.327725;153.4292035
CH NARA;8566;293;215;2016;111.13197;55.82839351;33.08;72.25;154
CH NARA;8566;293;215;2016;111.13197;43.66128867;31.1;70.98203789;153.0803571
CH NARA;8566;293;215;2016;111.13197;44.97958947;30.65;70.94488805;153.0119048
CH NARA;8566;293;215;2016;111.13197;56.9072252;32.01;73.43655957;153.3965517
CH NARA;8566;293;215;2016;111.13197;49.86313569;30.73;72.23942312;154.1578947
CH NARA;8566;293;215;2016;111.13197;55.41911711;31.04;72.00338717;153.0458333
CH NARA;8566;293;215;2016;111.13197;51.5989438;30.35;71.83573004;153.3666667
CH NARA;8566;293;215;2016;111.13197;50.41870608;31.86;73.25;153
CH NARA;8566;293;215;2016;111.13197;55.47819996;33.32;74.28481436;154
CH NARA;8566;293;215;2016;111.13197;54.18223941;32.7;72.49367405;153.5
CH NARA;8566;293;215;2016;111.13197;57.83472209;33.39;73.72555985;153
CH NARA;8566;293;215;2016;111.13197;46.48129995;29.13;70.53333333;153.8888889
CH NARA;8566;293;215;2016;111.13197;52.18981556;30.12;NA;NA
CH NARA;8566;293;215;2016;111.13197;55.46051404;33.8;73.27734144;153.0462963
CH NARA;8566;293;215;2016;111.13197;49.27815334;28.5;71.7;153.3333333
COLMETTA;8566;293;215;2016;111.1447;56.25831934;39.6;67.65;153.702381
COLMETTA;8566;293;215;2016;111.1447;51.87508115;34.88;64.06511104;153.3539823
COLMETTA;8566;293;215;2016;111.1447;50.74261441;35.21;63.85;153
COLMETTA;8566;293;215;2016;111.1447;48.77844203;38.35;65.33136842;153.0401786
COLMETTA;8566;293;215;2016;111.1447;47.740596;35.18;65.04206988;152.5119048
COLMETTA;8566;293;215;2016;111.1447;56.48315315;36.39;66.43935798;153.6034483
COLMETTA;8566;293;215;2016;111.1447;53.2972892;35.54;65.31019216;153.1052632
COLMETTA;8566;293;215;2016;111.1447;48.99552354;33.54;64.26616943;153.5
COLMETTA;8566;293;215;2016;111.1447;53.77134384;35.8;66.16426996;152.7666667
COLMETTA;8566;293;215;2016;111.1447;48.56768708;35.75;66;152
COLMETTA;8566;293;215;2016;111.1447;49.2124536;36.76;65.6181634;154
COLMETTA;8566;293;215;2016;111.1447;54.81888671;34.89;66.74976174;153.5
COLMETTA;8566;293;215;2016;111.1447;53.5407664;35.31;65.55680445;154
COLMETTA;8566;293;215;2016;111.1447;46.49013931;32.07;64.56666667;153.3535354
COLMETTA;8566;293;215;2016;111.1447;48.06320762;34.01;NA;NA
COLMETTA;8566;293;215;2016;111.1447;51.83302309;34.33;65.82891088;153.3518519
COLMETTA;8566;293;215;2016;111.1447;45.20229712;33.59;64.53333333;153.3333333
COLMETTA+MONTALTO M;8566;293;215;2016;151.10195;63.06100566;36.98;68.13081713;153.3796296
COURTOT;8566;293;215;2016;191.11544;21.9299708;33.83;65.7;149.9779412
CWRS VIA GROUPE MINO;8566;293;215;2016;291.13837;30.34448012;33.32;69.75;141.0661765
DM 3404-12;8566;293;215;2016;191.1155;54.7818805;29.05;64.3;155.6666667
FRISKY;8566;293;215;2016;191.11564;60.80351632;30.1;70.43333333;155.3333333
GALIBIER;8566;293;215;2016;191.10514;41.03440348;33.21;69.95;146.9338235
GAUDIO;8566;293;215;2016;191.11439;53.89248501;32.54;71.73333333;151
GENIUS (2);8566;293;215;2016;191.11227;50.36604759;34.3;72.15;154.5661765
IS 468;8566;293;215;2016;191.11393;53.91118047;29.87;72.5;154
ISKOR 2014 SIMANO+MA;8566;293;215;2016;151.10188;54.09250775;32.71;66.52516204;151.3611111
LEU 40512;8566;293;215;2016;191.11552;56.70509256;31.06;65.26666667;153.6666667
LEVIS;8566;293;215;2016;111.11834;49.50506753;32.35;69.5;153
RGT REFORM;8566;293;215;2016;195.10639;52.40101954;30.81;68;155.9338235
RUBISKO;8566;293;215;2016;191.11387;65.91872374;33.04;66.8;152.5
RUMOR;8566;293;215;2016;191.11459;59.47040844;30.76;68.9;152
RW 21106;8566;293;215;2016;191.11575;53.79484716;26.54;62.06666667;152.6666667
SEC 303-05-11;8566;293;215;2016;191.11578;51.72984251;30.99;68.36666667;158
SHERIFF;8566;293;215;2016;191.11431;45.91113354;24.93;61.76666667;156.6666667
SIMANO;8566;293;215;2016;111.13726;44.02728385;33.3;66.8;151.5952381
SIMANO;8566;293;215;2016;111.13726;35.17288392;30.45;64.27009245;151.1415929
SIMANO;8566;293;215;2016;111.13726;49.79550484;33.06;67.75;151
SIMANO;8566;293;215;2016;111.13726;38.92578668;32.39;66.25120842;150.6205357
SIMANO;8566;293;215;2016;111.13726;48.63414871;35.86;68.67162206;151
SIMANO;8566;293;215;2016;111.13726;52.69463439;35.38;69.49215638;151.3965517
SIMANO;8566;293;215;2016;111.13726;44.47613836;31.75;67.10903866;150.7894737
SIMANO;8566;293;215;2016;111.13726;51.22085836;31.57;66.69810454;150.9541667
SIMANO;8566;293;215;2016;111.13726;44.52574617;33.16;68.33756067;150.8
SIMANO;8566;293;215;2016;111.13726;42.52325244;32.93;66.7;151.0220588
SIMANO;8566;293;215;2016;111.13726;44.15868601;34.48;69.19835092;153.5
SIMANO;8566;293;215;2016;111.13726;33.76147074;30.32;64.65100071;151
SIMANO;8566;293;215;2016;111.13726;47.07928653;34.69;68.30904384;151
SIMANO;8566;293;215;2016;111.13726;48.84837628;30.75;67.93333333;151.1212121
SIMANO;8566;293;215;2016;111.13726;41.59021358;30.5;NA;NA
SIMANO;8566;293;215;2016;111.13726;56.61799116;35.39;69.92013599;151.0462963
SIMANO;8566;293;215;2016;111.13726;41.03846522;30.43;67.13333333;151
STRU 080201S13;8566;293;215;2016;191.11584;67.82128581;37.57;68.36666667;154.6666667
SZD 0989 A;8566;293;215;2016;191.11589;65.50574761;33.14;78.4;153.3333333
TASCA.5;8566;293;215;2016;191.1161;62.98912876;42.38;81.6;150.6666667
WIWA;8566;293;215;2016;191.1061;55.71968009;37.69;79.75;157.5674603
ZISCA.5;8566;293;215;2016;191.11609;56.21083494;39.48;78.43333333;152.3333333
NA;8566;293;215;2016;111.15964;34.08072587;28.08;65.1;155.5674603
NA;8566;293;215;2016;111.15965;54.08057173;34.25;72.85;152.5277778
NA;8566;293;215;2016;111.15966;55.1121267;34.55;75.8;153
NA;8566;293;215;2016;111.15967;54.28483877;38.29;78.3;153.5674603
NA;8566;293;215;2016;111.15969;49.24432753;33.54;70.7;153.797619
NA;8566;293;215;2016;111.1597;49.45354133;42.09;72.9;154.0674603
NA;8566;293;215;2016;111.15971;55.70218802;36.55;71.35;154.297619
NA;8566;293;215;2016;111.15972;51.16612826;29.78;70.05;154.8650794
NA;8566;293;215;2016;111.15973;48.11952235;30.65;74.1;153.5674603
NA;8566;293;215;2016;111.15974;48.06830017;36.86;68.3;153.9325397
NA;8566;293;215;2016;111.15975;58.48590415;36.87;72.75;151.797619
NA;8566;293;215;2016;111.15976;58.93409942;41.21;68.95;155.3373016
NA;8566;293;215;2016;111.15977;58.5334583;38.52;76.75;157.8373016
NA;8566;293;215;2016;111.15978;50.69263082;32.56;74.55;155.202381
NA;8566;293;215;2016;111.15979;35.3812804;31.31;64.8;155.0674603
NA;8566;293;215;2016;111.1598;52.44790996;34.48;74.25;151.6349206
NA;8566;293;215;2016;111.15982;47.79239228;28.86;75.9;154.3373016
NA;8566;293;215;2016;111.15983;43.06764957;32.8;67.65;152.202381
NA;8566;293;215;2016;111.15984;56.51321242;36.56;68.35;156.797619
NA;8566;293;215;2016;111.15985;50.93315721;36.86;68.42165232;154.7831858
NA;8566;293;215;2016;111.15986;43.2637248;28.77;68.79844013;157.3584071
NA;8566;293;215;2016;111.15987;55.68204136;34.19;76.01059186;153.5752212
NA;8566;293;215;2016;111.15988;48.91446812;33.96;66.52726277;152.5707965
NA;8566;293;215;2016;111.15991;49.10437978;33.15;74.71775582;155.5663717
NA;8566;293;215;2016;111.15993;59.49651146;34.92;74.40950059;153.0663717
NA;8566;293;215;2016;111.15994;46.11752739;31.89;63.9316215;151.6460177
NA;8566;293;215;2016;111.15995;49.76925132;28.51;67.61946977;152.4292035
NA;8566;293;215;2016;111.15996;26.37862037;29.57;59.17398895;150.3584071
NA;8566;293;215;2016;111.15997;56.04668025;29.76;64.55186803;152.2876106
NA;8566;293;215;2016;111.15998;45.02376722;33.51;66.40514185;152.5
NA;8566;293;215;2016;111.15999;35.39030891;32.04;62.9995314;152.2123894
NA;8566;293;215;2016;111.16;59.89577726;35.44;72.15950059;151.0752212
NA;8566;293;215;2016;111.16001;37.94922224;26.9;62.15467325;153.2168142
NA;8566;293;215;2016;111.16002;47.86346597;33.14;71.48364361;153.6460177
NA;8566;293;215;2016;111.16003;47.24376596;30.46;71.55669536;154.3584071
NA;8566;293;215;2016;111.16004;51.08747478;30.93;69.6470407;154.4292035
NA;8566;293;215;2016;111.16005;55.1515821;31.36;72.56183721;154.1415929
NA;8566;293;215;2016;111.16006;44.71210131;31.35;70.80031452;153.6415929
NA;8566;293;215;2016;111.16007;59.75119074;35.19;69.23847094;151.0044248
NA;8566;293;215;2016;111.16008;66.60550001;41.1;76.04470407;151.8539823
NA;8566;293;215;2016;111.15963;56.72397647;35.98;76.6;153
NA;8566;293;215;2016;111.15981;47.64571508;29.54;72.9;155.5
NA;8566;293;215;2016;111.15989;35.63578757;32.78;63.25;153.5
NA;8566;293;215;2016;111.1599;66.85067593;37.52;68.85;154
NA;8566;293;215;2016;111.16009;48.31640175;30.69;70.65;153.5
NA;8566;293;215;2016;111.1601;54.15281844;31.63;72;153.5
NA;8566;293;215;2016;111.16011;43.73784685;30.57;69.45;151.5
NA;8566;293;215;2016;111.16012;57.84151445;33.38;72.75;152
NA;8566;293;215;2016;111.16013;65.21013187;38.35;71.75;155
NA;8566;293;215;2016;111.16014;69.86639029;37.5;72.2;152.5
NA;8566;293;215;2016;111.16015;55.33722216;29.82;69.85;152.5
NA;8566;293;215;2016;111.16016;50.02920428;33.28;72.75;156
NA;8566;293;215;2016;111.16017;43.99261039;38.22;74.6;155.5
NA;8566;293;215;2016;111.16018;34.47043225;28.12;64.5;155
NA;8566;293;215;2016;111.16019;54.82756383;36.61;76.65;155
NA;8566;293;215;2016;111.1602;51.26251889;27.34;70.55;152
NA;8566;293;215;2016;111.16021;57.72017373;37.58;75.4;152
NA;8566;293;215;2016;111.16022;60.45216723;37.74;74.7;149.5
NA;8566;293;215;2016;111.16023;61.38009213;36.18;74.9;152
NA;8566;293;215;2016;111.16024;55.50999356;37.44;68.55;152
NA;8566;293;215;2016;111.16025;56.87415227;41.34;75.75;153
NA;8566;293;215;2016;111.16026;55.44503316;32.94;73.7621979;151.4196429
NA;8566;293;215;2016;111.16027;67.37366592;38.38;75.13016;152.5401786
NA;8566;293;215;2016;111.16028;58.41387846;38;74.27609404;156
NA;8566;293;215;2016;111.16029;38.61788614;30.48;68.01286737;153.6205357
NA;8566;293;215;2016;111.1603;47.81140458;41.02;70.78458526;156.5401786
NA;8566;293;215;2016;111.16031;63.94640218;40.75;73.94933053;150.5
NA;8566;293;215;2016;111.16032;47.43564035;38.13;71.91559439;153.8392857
NA;8566;293;215;2016;111.16033;42.96613056;32.17;76.80084912;148.8794643
NA;8566;293;215;2016;111.16034;60.04649932;37.73;74.05558456;152.4598214
NA;8566;293;215;2016;111.16035;59.36940779;35.12;76.54168842;150.9598214
NA;8566;293;215;2016;111.16036;59.43881157;40.69;77.17949053;151.9196429
NA;8566;293;215;2016;111.16037;48.08029314;33.74;73.48203789;152.1607143
NA;8566;293;215;2016;111.16038;51.03313413;32.94;74.92676351;155.6205357
NA;8566;293;215;2016;111.16039;47.48005994;31.21;71.06747228;151.9598214
NA;8566;293;215;2016;111.1604;44.37540903;29.38;69.94423579;150.9196429
NA;8566;293;215;2016;111.16041;49.91206572;29.88;67.16541474;153.0803571
NA;8566;293;215;2016;111.16042;57.24884404;38.14;73.6121979;152
NA;8566;293;215;2016;111.16043;49.90325378;30.51;69.69593403;152.5803571
NA;8566;293;215;2016;111.16044;57.69012011;41.43;73.59830175;154.4196429
NA;8566;293;215;2016;111.16045;51.7984442;38.65;68.46085895;155
NA;8566;293;215;2016;111.16046;40.28306077;32.74;74.01474526;154.9598214
NA;8566;293;215;2016;111.16047;51.15825368;30.31;70.72720371;155.0119048
NA;8566;293;215;2016;111.16048;60.41217901;34.35;72.71233754;152.9880952
NA;8566;293;215;2016;111.16049;67.12708398;34.81;76.09488805;154.0119048
NA;8566;293;215;2016;111.1605;48.7689415;34.32;66.56163299;155
NA;8566;293;215;2016;111.16051;33.16293958;27.86;64.62532493;155.0238095
NA;8566;293;215;2016;111.16052;66.45730764;38.2;76.13466414;151.4880952
NA;8566;293;215;2016;111.16053;52.39120131;35.18;77.15487711;155.0119048
NA;8566;293;215;2016;111.16054;59.78777848;34.11;75.57978703;149.4642857
NA;8566;293;215;2016;111.16055;55.33554916;38.27;75.95605134;154
NA;8566;293;215;2016;111.16056;49.08114149;32.57;65.88836701;155
NA;8566;293;215;2016;111.16057;48.63063898;30.87;70.38278536;152.9880952
NA;8566;293;215;2016;111.16058;42.06649934;33.95;72.70675589;153.9761905
NA;8566;293;215;2016;111.16059;52.96709294;34.41;71.91533586;153.0238095
NA;8566;293;215;2016;111.1606;58.42425267;34.61;75.06721464;151.0119048
NA;8566;293;215;2016;111.16061;40.81267858;32.15;69.94765152;153.0238095
NA;8566;293;215;2016;111.16062;53.21953261;35.64;71.01510102;154.5
NA;8566;293;215;2016;111.16063;60.41879883;37.31;72.63002188;151.9880952
NA;8566;293;215;2016;111.16064;60.64817435;42.51;76.79001094;151.9880952
NA;8566;293;215;2016;111.16065;43.94765637;34.71;70.33489898;153.0119048
NA;8566;293;215;2016;111.16066;45.98121276;31.36;69.2446532;154.4880952
NA;8566;293;215;2016;111.16067;47.25189987;27.92;71.86604041;152
NA;8566;293;215;2016;111.16068;55.74328703;28.92;66.92974852;151.5517241
NA;8566;293;215;2016;111.16069;55.63026542;27.27;70.41773671;154.9224138
NA;8566;293;215;2016;111.1607;57.97759996;31.46;69.8441627;154
NA;8566;293;215;2016;111.16071;47.86414398;25.95;65.6308935;156.1810345
NA;8566;293;215;2016;111.16072;53.53518013;28.84;67.95114498;154.0775862
NA;8566;293;215;2016;111.16073;41.82278006;24.99;62.49153552;153
NA;8566;293;215;2016;111.16074;51.20291147;33.31;68;156.8706897
NA;8566;293;215;2016;111.16075;63.4325953;37.81;74.57757098;156.1551724
NA;8566;293;215;2016;111.16076;53.0672335;34.16;66.92556465;156.0517241
NA;8566;293;215;2016;111.16077;66.36739378;32.35;66.29885502;155.5258621
NA;8566;293;215;2016;111.16079;52.50891654;31.83;59.4163081;156
NA;8566;293;215;2016;111.1608;49.80127299;28.08;66.42242902;154.9482759
NA;8566;293;215;2016;111.16082;54.53346001;32.84;67.7277422;156.9482759
NA;8566;293;215;2016;111.16083;49.36729809;31.14;71.49748523;156.0258621
NA;8566;293;215;2016;111.16085;52.4326174;31.35;67.40332252;154.4741379
NA;8566;293;215;2016;111.16086;66.31326407;37.29;72.46064202;151.9741379
NA;8566;293;215;2016;111.16087;47.16554802;27.52;70.62477257;156.9224138
NA;8566;293;215;2016;111.16088;62.17108068;32.15;72.15217755;153.5517241
NA;8566;293;215;2016;111.16089;54.78017777;34.43;76.96298557;154.4741379
NA;8566;293;215;2016;111.1609;56.01071932;34.16;71.2059497;153.9482759
NA;8566;293;215;2016;111.16091;61.95183683;38.4;76.53307105;154.5775862
NA;8566;293;215;2016;111.16092;66.55659789;35.36;76.01942285;155.4473684
NA;8566;293;215;2016;111.16093;47.29669279;33.14;65.01461548;152.4473684
NA;8566;293;215;2016;111.16094;51.25373212;31.08;69.29461521;154.7368421
NA;8566;293;215;2016;111.16095;51.32977543;35.75;66.50038472;155.5526316
NA;8566;293;215;2016;111.16096;48.87453834;34.52;67.8661537;154.3947368
NA;8566;293;215;2016;111.16097;56.69251541;34.32;74.55173092;156.1578947
